datetime,speed,wind_dir,temp,radiation,precip,ctime,mtime
2019-12-21 01:27:00,3.3,200.9,18.4,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:28:00,4.1,203.7,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:29:00,4.5,182.8,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:30:00,4.2,187.1,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:31:00,3.8,171.9,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:32:00,4.1,185.5,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:33:00,3.8,210.8,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:34:00,2.6,180.7,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:35:00,2.1,216.9,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:36:00,2.7,187.8,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:37:00,2.6,208.1,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:38:00,3.1,210.7,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:39:00,2.8,211.2,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:40:00,3.0,204.3,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:41:00,3.8,191.1,18.6,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:42:00,3.6,187.1,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:43:00,4.1,189.1,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:44:00,3.8,185.3,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:45:00,3.8,199.4,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:46:00,4.2,177.9,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:47:00,4.4,186.8,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:48:00,3.6,210.5,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:49:00,3.8,182.3,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:50:00,3.6,206.8,18.5,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:51:00,3.2,187.5,18.6,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:52:00,4.2,190.8,18.6,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:53:00,4.4,202.0,18.6,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:54:00,3.2,182.5,18.6,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:55:00,3.9,198.5,18.6,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:56:00,4.6,187.1,18.6,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:57:00,3.4,203.4,18.6,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:58:00,3.7,202.3,18.6,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 01:59:00,4.2,199.5,18.6,0,0.0,2019-12-21 01:05:04,2019-12-22 01:05:04
2019-12-21 00:00:00,3.7,247.9,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:01:00,5.1,214.6,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:02:00,5.2,194.3,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:03:00,4.6,203.4,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:04:00,5.2,208.6,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:05:00,4.1,221.4,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:06:00,3.7,202.5,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:07:00,4.1,220.8,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:08:00,3.5,199.3,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:09:00,4.6,228.0,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:10:00,4.4,196.8,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:11:00,4.5,216.9,18.8,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:12:00,3.6,182.3,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:13:00,3.9,197.3,18.8,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:14:00,3.4,217.9,18.9,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:15:00,3.6,223.2,18.8,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:16:00,4.2,215.0,18.8,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:17:00,4.6,214.9,18.8,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:18:00,4.2,218.8,18.8,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:19:00,3.8,208.5,18.8,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:20:00,3.2,178.6,18.8,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:21:00,3.1,208.2,18.8,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:22:00,3.6,197.8,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:23:00,3.5,222.7,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:24:00,3.8,212.0,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:25:00,4.1,226.4,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:26:00,4.0,193.5,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:27:00,3.2,202.9,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:28:00,3.6,214.3,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:29:00,3.4,184.6,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:30:00,3.0,166.4,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:31:00,3.4,179.8,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:32:00,4.2,174.8,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:33:00,4.1,201.3,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:34:00,4.5,189.5,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:35:00,4.0,206.2,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:36:00,3.7,206.6,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:37:00,3.2,197.8,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:38:00,3.5,206.2,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:39:00,2.5,200.3,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:40:00,3.8,204.5,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:41:00,3.1,189.8,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:42:00,3.6,206.7,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:43:00,3.6,218.5,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:44:00,3.6,203.2,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:45:00,3.1,214.4,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:46:00,3.2,184.5,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:47:00,4.2,201.2,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:48:00,4.1,197.6,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:49:00,3.9,218.7,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:50:00,3.6,198.9,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:51:00,3.9,212.1,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:52:00,4.6,195.7,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:53:00,3.5,175.8,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:54:00,4.4,183.7,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:55:00,4.8,189.7,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:56:00,4.9,165.7,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:57:00,4.5,187.8,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:58:00,4.1,183.4,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:59:00,4.6,185.1,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:00:00,4.4,199.7,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:01:00,4.9,205.6,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:02:00,4.4,196.9,18.7,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:03:00,4.9,197.1,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:04:00,4.3,177.3,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:05:00,4.8,186.1,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:06:00,5.0,196.2,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:07:00,4.6,191.5,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:08:00,4.6,187.9,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:09:00,4.8,175.6,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:10:00,4.4,187.5,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:11:00,4.0,185.6,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:12:00,4.4,162.8,18.3,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:13:00,4.9,179.6,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:14:00,4.5,179.5,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:15:00,5.1,177.5,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:16:00,4.1,174.3,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:17:00,4.1,192.5,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:18:00,3.6,198.8,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:19:00,4.0,181.2,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:20:00,4.2,187.0,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:21:00,3.7,204.2,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:22:00,4.2,184.9,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:23:00,4.1,187.2,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:24:00,4.0,183.1,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:25:00,3.9,187.0,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:26:00,4.2,184.4,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:27:00,3.3,200.9,18.4,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:28:00,4.1,203.7,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:29:00,4.5,182.8,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:30:00,4.2,187.1,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:31:00,3.8,171.9,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:32:00,4.1,185.5,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:33:00,3.8,210.8,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:34:00,2.6,180.7,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:35:00,2.1,216.9,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:36:00,2.7,187.8,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:37:00,2.6,208.1,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:38:00,3.1,210.7,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:39:00,2.8,211.2,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:40:00,3.0,204.3,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:41:00,3.8,191.1,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:42:00,3.6,187.1,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:43:00,4.1,189.1,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:44:00,3.8,185.3,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:45:00,3.8,199.4,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:46:00,4.2,177.9,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:47:00,4.4,186.8,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:48:00,3.6,210.5,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:49:00,3.8,182.3,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:50:00,3.6,206.8,18.5,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:51:00,3.2,187.5,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:52:00,4.2,190.8,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:53:00,4.4,202.0,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:54:00,3.2,182.5,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:55:00,3.9,198.5,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:56:00,4.6,187.1,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:57:00,3.4,203.4,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:58:00,3.7,202.3,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 01:59:00,4.2,199.5,18.6,0,0.0,2019-12-21 01:20:01,2019-12-22 01:20:06
2019-12-21 00:00:00,3.7,247.9,18.9,0,0.0,2019-12-21 01:35:02,2019-12-22 01:35:02
2019-12-21 00:01:00,5.1,214.6,18.9,0,0.0,2019-12-21 01:35:02,2019-12-22 01:35:02
2019-12-21 00:02:00,5.2,194.3,18.9,0,0.0,2019-12-21 01:35:02,2019-12-22 01:35:02
2019-12-21 00:03:00,4.6,203.4,18.9,0,0.0,2019-12-21 01:35:02,2019-12-22 01:35:02
