datetime,speed,wind_dir,temp,radiation,precip,ctime,mtime
2020-06-01 00:00:00,3.3,230.7,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:01:00,3.1,237.2,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:02:00,3.0,244.8,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:03:00,3.1,236.7,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:04:00,3.5,254.8,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:05:00,3.1,239.2,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:06:00,3.5,226.1,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:07:00,3.5,231.5,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:08:00,2.6,240.7,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:09:00,3.4,233.2,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:10:00,3.3,258.4,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:11:00,2.2,225.9,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:12:00,2.4,231.4,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:13:00,2.5,208.7,20.8,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:14:00,2.6,198.1,20.8,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:15:00,3.3,208.4,20.8,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:16:00,2.8,218.7,20.8,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:17:00,3.1,210.2,20.8,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:18:00,2.3,210.5,20.8,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:19:00,2.5,247.0,20.8,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:20:00,3.8,226.8,20.8,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:21:00,3.6,220.6,20.8,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:22:00,3.8,248.2,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:23:00,2.6,247.4,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:24:00,3.7,229.2,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
2020-06-01 00:25:00,3.2,249.9,20.9,0,0.0,2020-06-01 01:05:01,2020-06-02 01:05:28
